,Supervised,PET HMM,Active site HMM,Homologs HMM,Blosum,unsupervised,petml_scores
TEP181,-0.5302244319921922,-2.553992408682933,6.680896226488571,-2.321842973573509,-0.8489980247238229,0.23901570487707646,-0.14560436355755785
TEP189,-2.0258262171283326,-3.361904637174718,10.096213962185757,-2.1380021958245834,-1.207384375256587,0.8472306884824674,-0.5892977643229326
TEP099,-1.73237407902724,0.39687389472640483,15.144220176411357,1.0148671425694977,0.735446893421029,4.322852026782072,1.295238973877416
TEP107,-2.4644074774203486,-4.39497273262323,10.779277509325194,-2.308054915242339,-0.6415111902048543,0.8586846678136928,-0.8028614048033279
TEP115,-1.2444181922849162,-1.931502658861394,6.7142163995197635,-1.375062968166541,-0.20767508166519238,0.799993922706659,-0.2222121347891286
TEP123,-2.4735186050021096,-5.157853787723669,7.447260206205987,-4.403839781580096,-4.395136651048015,-1.6273925035364483,-2.050455554269279
TEP131,-0.7508807289721668,-2.328836541726206,5.664630949037214,-2.5700280235345594,-0.7735482667169252,-0.0019454707351191647,-0.376413099853643
TEP139,-1.5865640490345108,-5.10752482922746,5.664630949037214,-5.180567067569307,-2.0939190318376353,-1.6793449948992971,-1.632954521966904
TEP149,-1.7744081399455478,-1.0547192240063759,10.429415692497678,-0.12034966003012078,-0.16995020266174354,2.2710991514498593,0.24834550575215575
TEP158,-1.522325980540288,-1.0679636867685363,10.71263716326281,-0.71783218771413,0.05639907135894958,2.2458100900347735,0.36174205474724275
TEP166,-0.6679604764826409,-0.02165112855786429,15.89392406961318,0.5139010232036729,0.603409816908958,4.247395945291986,1.7897177344046726
TEP174,-1.4422656666650366,-3.0519842085401647,10.396095519466485,-2.96528569569475,-1.1885219357548626,0.7975759198691768,-0.32234487339792994
TEP182,-1.870631079133633,0.9134079424506607,15.444101733692083,0.5414771398660129,0.07526151086067401,4.243562081717358,1.1864655012918626
TEP100,-2.92987088532501,-5.682334513105221,6.01449276586473,-4.803693473184009,-6.017306448196316,-2.6222104171552045,-2.7760406512401072
TEP108,-1.1059701623851923,1.0511503551771286,16.12716528083152,0.6931457815088773,0.39592298238998924,4.566846099976879,1.7304379687958433
TEP116,-1.75762049327193,0.7200387861231184,15.827283723550794,1.2078999592058695,0.2827483453796427,4.509492703564855,1.3759361051464625
TEP124,-1.985134284235379,0.8206967031155378,15.64402277187924,0.8815825787015248,0.8108966514279267,4.539299676281058,1.2770826960228394
TEP132,-0.9873260075454967,-3.401638025461199,5.014887574928967,-3.4616557956168506,-1.1696594962531381,-0.7545164356005551,-0.870921221573026
TEP140,-1.746825616640504,0.5187229521382811,14.777698273068243,0.62420548985303,0.9052088489365487,4.206458890999026,1.229816637179261
TEP150,-1.0903468744397957,1.0537992477295612,15.544062252785658,0.9137547148075863,0.6599971354141312,4.542903337684233,1.726278231622219
TEP159,-0.8440810054851084,-4.294314815630811,10.812597682356387,-3.7466090011276854,-1.697807802301422,0.2684665158241171,-0.2878072448304957
TEP167,-1.1803115958067123,-2.069245071587862,6.830837005128936,-1.4991554931470654,-0.5283365531945077,0.6835249717998755,-0.2483933120034184
TEP175,-1.567138152308617,-0.7977766464204629,12.028783997994896,-0.8924809265756103,-0.43402435568588554,2.4761255173282346,0.4544936825098088
TEP183,-1.4691831032256413,-3.3698513148320144,5.1814884400849275,-3.1491264734436757,-0.7169609482117519,-0.5136125741006287,-0.991397838663135
TEP191,-0.9079645616426826,0.2776737298669612,15.260840782020528,0.9872910259071578,0.32047322438309156,4.211569690544435,1.6518025644508763
TEP101,-1.1999203628645343,-1.4441064292138917,10.7626174228096,-1.338294812616755,-0.1322253236582947,1.9619977143301646,0.38103867573281514
TEP109,-0.8183749645030653,-2.00302275777706,6.930797524222511,-1.7749166597704542,0.03753663185722515,0.7975986846330553,-0.010388139935005036
TEP117,-1.9372628572205641,0.8551323062971552,16.527007357205825,1.1067875314439606,0.7731717724244778,4.815524741842854,1.4391309423111447
TEP125,-2.796019798363545,-5.653196695028468,7.197358908472046,-5.019706387038997,-5.0364595941066455,-2.128000941925516,-2.4620103701445304
TEP133,-2.7506891263327735,-5.727365686496566,4.515084979461086,-5.502288428629927,-5.262808868127339,-2.9943445009481864,-2.87251681364048
TEP141,-1.80553355710989,-0.7977766464204629,11.112479239637114,0.0037428649504037148,-0.1322253236582947,2.54655503362719,0.37051073825865
TEP151,-2.024423734070175,-1.814951386554383,9.4964508476243,-0.901672965463056,0.33933566388481595,1.7797905398729195,-0.12231659709862774
TEP160,-1.2802787640936424,-4.972431309053423,5.231468699631716,-2.694120548515084,-1.0376224197410673,-0.8681763944194647,-1.0742275792565534
TEP168,-1.1045368467676366,-1.79905803123979,7.080738302862876,-1.2004142293050606,-0.056775565651396985,1.0061226191666572,-0.0492071138004897
TEP176,-0.9609435257595716,-1.9394493365186904,6.697556313004165,-1.1176858793180449,-0.4717492346893344,0.792167965619524,-0.08438778007002384
TEP184,-0.5383314134416558,-0.06668230194920938,15.010939484286586,0.10485529271231377,0.15071126886757172,3.7999559359793156,1.6308122612688298
TEP193,-0.9446716250606833,-0.4030916561080834,13.511531697882944,0.2013717010304983,-0.32084971867553896,3.2472405060324547,1.1512844404858857
TEP102,-1.549327571158924,-2.6308102927034644,5.697951122068404,-2.1334061763808605,-0.943310222232445,-0.0023938923120914724,-0.7758607317355077
TEP110,-2.013674097403987,0.5796474808442194,15.110900003380163,0.6517816065153674,0.8863464094348243,4.307168875043644,1.1467473888198283
TEP118,-1.6939342455766009,0.1478779947977898,13.378251005758177,0.21056373991794672,0.33933566388481595,3.519007101089682,0.9125364277565406
TEP126,-0.5271184792686435,-2.553992408682933,7.130718562409664,-2.234518604142769,-0.6980985087100275,0.4110272602184835,-0.058045609525080005
TEP134,-0.424964243076857,-3.8493008668222206,7.6138610713619475,-1.4715793764847267,-0.2831248396720901,0.5024639970957275,0.038749877009435274
TEP142,-1.5671239425370536,-0.4110383337653799,14.394516283209533,-0.39611082665350966,-0.7358233877134763,3.212885933769292,0.8228809956161193
TEP152,-2.076302742745306,0.5107762744809846,14.844338619130626,0.35304034267336276,0.33933566388481595,4.011872725042448,0.967784991148571
TEP161,-2.3053862002813243,-5.030706945206929,6.747536572550955,-4.422223859354988,-3.244527841442825,-1.4874805183634465,-1.8964333593223854
TEP169,-0.8845520384468627,-3.1049620595888063,5.498030083881253,-2.9055374429263483,-0.8301355852220985,-0.33565125096400006,-0.6101016447054314
TEP177,-1.2750697113814928,-0.6573853411415638,12.428626074369202,-0.42368694331584833,0.37706054288826485,2.9311535832000133,0.8280419359092602
TEP185,-2.0196933476939405,-4.556555178321587,5.897872160255557,-4.573892500997852,-1.9430195158238397,-1.2938987587219306,-1.6567960532079355
TEP194,-1.7600488555297036,0.40746946493613406,16.027204761737945,0.6425895676279216,0.7543093329227534,4.4578932818061885,1.3489222131382426
TEP103,-1.0691692680351021,-3.2082688691336565,13.66147247652331,-1.7335524847769457,-1.43373364927728,1.821479368333857,0.37615505014937745
TEP111,-1.332133075826604,-2.146062955608393,7.130718562409664,-1.6692082125648227,-0.4717492346893344,0.7109245398867783,-0.3106042679699128
TEP119,-1.4223801098512334,-3.592358289236309,11.379040623886652,-1.88522112641981,-0.8678604642255473,1.2584001860012466,-0.08198996192499342
TEP127,-0.6334227647751488,-2.365921037460256,13.644812390007711,-2.7308887040648697,-2.8672790514083366,1.4201808992685625,0.39337906724670685
TEP135,-0.5759488945655008,0.7518254967523046,16.027204761737945,0.12783538993092952,-0.5094741136927832,4.099347883682099,1.761699494558299
TEP143,-1.9548457517135809,0.574349695739354,14.644417580943474,0.38980849822314845,0.45251030089516253,4.015271518950285,1.030212883618352
TEP153,-1.671962237468555,-2.6520014331229196,12.145404603604069,-2.436743459666588,-2.886141490910061,1.0426295549761253,-0.31466634124621484
TEP162,-1.2012333510179538,0.9504924381847107,16.327086319018676,0.7850661703833403,0.45251030089516253,4.628788807120473,1.7137777280512596
TEP170,-2.1983615332001163,-1.7169423621143962,9.16324911731238,-1.0717256848808132,-0.32084971867553896,1.513432837910408,-0.3424643476448541
TEP178,-1.195491699293196,-0.08522454981623363,14.910978965193012,0.17839160381188257,0.1318488293658473,3.7839987121386267,1.2942535064227152
TEP186,-1.184279698264406,-0.4136872263178111,12.445286160884796,-0.21227004890458373,-0.4717492346893344,2.836894912743267,0.8263076072394306
TEP195,-3.2519791718084554,-5.692930083314949,4.465104719914299,-5.410368039755465,-5.998444008694592,-3.1591593529626767,-3.2055692623855663
TEP104,-1.3633818027128863,-1.346097404773905,12.978408929383871,-1.3107186959544166,-1.961881955325564,2.089927718332496,0.36327295780980484
TEP112,-1.1585279664723003,-5.568432133350641,3.198938144729,-5.267891437000047,-5.658920097663552,-3.3240763808213103,-2.2413021736468055
TEP120,-1.7921980055084976,-2.9831130021769297,15.64402277187924,-2.707908606846254,-3.6972263894842112,1.563943693342961,-0.11412715608276836
TEP128,-0.7337352223458946,-0.029597806215159332,15.97722450219116,0.4035965565543184,0.3016107848813671,4.163208509352921,1.714736643503513
TEP136,-1.6146479982312,-5.73266347160143,4.531745065976682,-4.661216870428592,-5.621195218660103,-2.8708326236783606,-2.2427403109547805
TEP144,-1.4792422946211812,0.7173898935706873,15.610702598848043,0.716125878727493,0.471372740396887,4.378897777885777,1.4498277416322982
TEP154,-1.0245325836645174,-1.7354846099814205,15.160880262926952,-1.779512679214177,-2.791829293401439,2.213513420082479,0.5944904182089807
TEP163,-0.9608215915103007,-1.6295289078841373,7.7804619365179075,-1.6462281153462068,-0.03791312614967256,1.1166979467844727,0.07793817763708599
TEP171,-1.4481952220584282,-0.6203008454075137,13.361590919242579,-0.901672965463056,-0.3019872791738145,2.8844074572995484,0.7181061176205601
TEP179,-1.605016162360826,-4.387026054965934,7.147378648925259,-2.873365306820287,-1.3016965727652092,-0.35367732140654273,-0.9793467418836843
TEP187,-2.135172644670643,-2.4639300619002427,7.497240465752777,-1.338294812616755,0.33933566388481595,1.008587813780149,-0.563292415445247
TEP196,-2.0014356656382812,-4.694297591048055,5.847891900708769,-3.673072690028115,-0.6415111902048543,-0.7902473926430638,-1.3958415291406725
TEP105,-0.5205899361683616,0.12933574693076555,15.544062252785658,0.6793577231777074,0.8863464094348243,4.309775533082239,1.8945927984569386
TEP113,-2.8492507592130685,-5.356520729156075,7.230679081503239,-4.610660656547638,-5.22508398912389,-1.9903965733310909,-2.41982366627208
TEP121,-1.168820476312535,-3.1023131670363733,10.04623370263897,-2.340227051348402,-2.2070936688479814,0.5991499538515536,-0.2848352612304907
TEP129,-0.8770919996196098,1.0776392807014494,15.444101733692083,0.8953706370326948,-0.00018824714622370188,4.354230851070001,1.7385694257251958
TEP137,-2.1514473508535743,-4.564501855978882,9.179909203827975,-4.013178128863628,-3.5651893129721404,-0.7407400234966689,-1.4460936871751215
TEP145,-2.354681974392887,-5.054546978178818,6.131113371473902,-4.647428812097422,-2.225956108349706,-1.449204631788011,-1.901943303090449
TEP155,-2.537807128093074,-5.112822614332324,7.014097956800491,-3.9901980316450127,-2.622067337885919,-1.1777475067656913,-1.8577773174293826
TEP164,-0.9569207270100852,-1.8891203780224815,5.864551987224364,-1.614055979240144,-0.6226487507031297,0.4346817198146522,-0.2611195035977165
TEP172,-1.704892592325917,-1.0255814059296224,12.811808064227911,-1.8300688930951328,-0.943310222232445,2.2532118857426777,0.27415964670838033
TEP180,-0.3211158701076283,-2.9407307213380176,14.577777234881092,-1.8392609319825786,-1.2639716937617602,2.133453471949684,0.9061688009210278
TEP188,-1.5347726656020069,1.029959214757673,16.443706924627847,1.2033039397621452,0.829759090929651,4.876682292519329,1.6709548134586614
TEP197,-0.47325901979680973,0.010135582071321887,15.494081993238874,-0.07438946559288928,0.15071126886757172,3.8951348446462197,1.710937912424705
ESM001,-1.4141826560731765,-3.515540405215779,6.331034409661055,-3.05261006512549,-1.961881955325564,-0.5497495040014444,-0.9819660800373105
ESM010,-1.4853026168263228,-2.3632721449078233,4.531745065976682,-1.79789675698907,-0.9621726617341695,-0.14789912441359526,-0.816600870619959
ESM018,-1.14589451807218,-1.8546847748408641,7.6138610713619475,-1.5634997653591898,-0.2831248396720901,0.9781379228724509,-0.08387829759986454
ESM026,-1.6535756226702911,-2.726170424591018,4.115242903086782,-2.064465884725013,-1.0376224197410673,-0.4282539564925792,-1.0409147895814352
ESM034,-1.4458446451555511,-3.155291018085015,4.081922730055589,-2.707908606846254,-1.1885219357548626,-0.7424497076576356,-1.0941471764065933
ESM042,-1.4610938667086082,0.10284682140644473,12.928428669837084,-0.16171383502362938,-0.16995020266174354,3.174902863389539,0.8569044983404653
ESM050,-1.9011357267277005,-2.2944009385445887,14.177935158506786,-1.3107186959544166,-0.8678604642255473,2.426238764945558,0.2625515191089288
ESM058,-1.0982451410876075,-2.108978459874343,7.130718562409664,-1.5910758820215283,-0.37743703718071225,0.7633067958332699,-0.16746917262716882
ESM066,-1.2031562822799158,-0.2706470284864793,13.99467420683523,-0.1525217961361836,-0.15108776316001912,3.355104404763137,1.0759740612416107
ESM074,-0.8261906490449203,-3.383095777594175,6.764196659066551,-3.1996826873246302,-0.7924107062186496,-0.15274812801772597,-0.48946938853132316
ESM082,-0.8119269748034167,-3.062579778749892,14.461156629271919,-1.8944131653072558,-1.075347298744516,2.1072040966175636,0.6476385609070734
ESM090,-0.7182807525600325,-2.993708572386659,14.711057927005859,-1.5956719014652512,-0.7924107062186496,2.332316686733825,0.8070179670868962
ESM002,-1.4711841270493002,-3.708909561543321,3.198938144729,-3.135338415112506,-1.2639716937617602,-1.227320381422147,-1.3492522542357235
ESM011,-1.8078719564308139,-3.025495283015844,4.398464373851914,-2.427551420779142,-0.6980985087100275,-0.43817020966327497,-1.1230210830470444
ESM019,-1.8393129426100185,-0.9037323485177461,11.878843219354534,-1.6462281153462068,-1.9807443948272885,1.8370345901658234,-0.001139176222097582
ESM027,-1.7520702807660997,-2.8559661596601913,5.548010343428041,-2.4735116152163736,-1.1507970567514136,-0.23306612204998434,-0.992568201408042
ESM035,-0.9016640047017036,-1.92620487375653,7.580540898330757,-1.9357773403007645,-0.4717492346893344,0.8117023623960322,-0.04498082115283569
ESM043,-1.1935150740590477,-2.569885763997526,6.597595793910591,-2.510279770766158,-0.4906116741910588,0.25670464623896194,-0.46840521391004286
ESM051,-2.1816037149868603,-2.887752870289376,4.2318635086959535,-1.9541614180756572,-0.4906116741910588,-0.27516561346503465,-1.2283846642259475
ESM059,-1.0494703106369763,-2.1222229226365035,6.947457610738106,-1.5864798625778054,-0.5094741136927832,0.6823201779577535,-0.1835750663396114
ESM067,-1.7021501215969683,-3.229460009553114,3.2988986638225763,-2.615988217971791,-1.5091834072841779,-1.0139332427466266,-1.3580416821717973
ESM075,-1.1803493994160985,-2.0877873194548875,7.030758043316086,-1.3107186959544166,-0.20767508166519238,0.8561442365603976,-0.16210258142785045
ESM083,-1.1188687272546047,-1.3407996196690395,12.628547112556355,-1.6875922903397143,-0.5094741136927832,2.2726702722137047,0.57690077247955
ESM091,-1.1147030862638914,-2.063947286482998,6.947457610738106,-1.5818838431340825,-0.5283365531945077,0.6933224819816295,-0.21069030214113094
ESM004,-1.5238341037249497,-3.1685354808471753,3.3988591829161514,-2.4229554013354178,-1.3016965727652092,-0.8735820680079127,-1.1987080858664312
ESM012,-1.3577184851138255,-2.201689699209466,6.780856745582146,-1.880625106976087,-0.07563800515312141,0.6557259835608679,-0.35099625077647884
ESM020,-1.9653917846406368,-3.263895612734731,10.029573616123372,-2.3723991874544637,-0.056775565651396985,1.0841258125706952,-0.4406329860349708
ESM028,-1.7535981299356627,-2.840072804345598,5.498030083881253,-2.409167343004249,-0.943310222232445,-0.1736300714252597,-0.9636141006804612
ESM036,-1.4828665348454246,-3.1764821585044722,3.348878923369364,-2.5286638485410506,-1.3771463307721068,-0.9333533536120664,-1.2081099442287455
ESM044,-1.6464529906505558,-0.6097052751977861,13.32827074621139,-1.1682420931989992,-1.3771463307721068,2.5432942617606242,0.4484206355550342
ESM052,-0.42399585157798086,-2.5142590203964517,6.847497091644531,-2.4229554013354178,-0.7546858272152007,0.2888992106743652,-0.06754832045180784
ESM060,-0.8189789403490223,-2.2202319470764915,5.46470991085006,-1.3934470459414336,-0.01905068664794813,0.45799505779604677,-0.18049194127648777
ESM068,-1.4119178067743432,-1.0070391580625981,13.94469394728844,-1.1498580154241063,0.16957370836929614,2.989342620542758,0.7887124068842073
ESM076,-0.7361973310714668,-0.273295921038912,14.244575504569172,-0.10656160169895211,-0.20767508166519238,3.414260725041529,1.339031696985031
ESM084,-1.194159832141165,-2.5089612352915878,6.914137437706916,-2.1517902541557534,-0.6603736297065786,0.39825307963824896,-0.39795337625145805
ESM092,-1.3939481442116484,-3.2612467201822986,10.579356471138043,-2.946901617919857,-0.32084971867553896,1.0125896035900872,-0.19067927031078058
ESM005,-1.8245669265246234,-2.79239273840182,4.398464373851914,-2.1150220986059676,-0.43402435568588554,-0.23574370471043993,-1.0301553156175316
ESM013,-1.464254870545258,-3.1235043074558306,3.3655390098849605,-2.326438993017232,-1.43373364927728,-0.8795344849663456,-1.1718946777558017
ESM021,-1.6706745987583551,-2.924837366023424,4.398464373851914,-2.5378558874284964,-1.2639716937617602,-0.5820501433404418,-1.1263623710493984
ESM029,-1.8083003993664273,-2.217583054524059,7.413940033174797,-1.6646121931210984,-0.7924107062186496,0.6848335198277476,-0.5617334397693399
ESM037,-1.8092067070968456,-2.768552705429932,4.365144200820721,-2.1058300597185218,-0.32084971867553896,-0.20752207075081797,-1.0083643889238318
ESM045,-0.7816651263495664,-0.9302212740420669,13.361590919242579,-1.0119774321124118,-0.8301355852220985,2.6473141569665004,0.932824515308467
ESM053,-1.4095662144761314,-1.4547019994236192,12.845128237259104,-0.9935933543375189,-0.7358233877134763,2.4152523739461227,0.5028430797349956
ESM061,-1.0804318445587267,-2.037458360958677,7.297319427565625,-1.462387337597281,-0.3585745976789878,0.8597247828326697,-0.11035353086302846
ESM069,-1.0504872864521835,-1.9950760801197647,7.2140189949876445,-1.3015266570669708,-0.1322253236582947,0.9462977335356535,-0.05209477645826499
ESM077,-1.0762864677711006,-2.0560006088257015,7.597200984846353,-1.8944131653072558,-0.6603736297065786,0.746603395251704,-0.16484153625969827
ESM085,-1.0593796535523228,-1.0255814059296224,13.761432995616884,-1.2693545209609078,0.4147854218917137,2.9703206226545165,0.9554704845510968
ESM093,-1.1331164311954582,-3.046686423435301,14.477816715787514,-1.715168407002054,-0.8301355852220985,2.221456575032015,0.5441700719182785
ESM006,-1.6635676941083115,-2.008320542881925,7.313979514081219,-1.6048639403526983,-0.6037863112014054,0.7742521799112977,-0.4446577570985069
ESM014,-2.000615367358892,-2.8453705894504617,4.398464373851914,-1.9449693791882114,-0.584923871699681,-0.24419986662161014,-1.122407616990251
ESM022,-1.2415369301137822,-1.8414403120787037,7.73048167697112,-1.4669833570410038,-0.9621726617341695,0.8649713365293108,-0.1882827967922357
ESM030,-1.687619072889727,-3.6400383551800863,12.278685295728836,-2.1701743319306446,-1.6600829232979732,1.202097421330033,-0.24276082577984692
ESM038,-1.3585991414196035,-2.3579743598029594,4.531745065976682,-1.7473405431081157,-1.207384375256587,-0.19523855304774507,-0.7769188472336743
ESM046,-1.919111642795072,-3.0122508202536835,5.581330516459233,-2.712504626289977,-1.4903209677824534,-0.40843647446672016,-1.1637740586308962
ESM054,-1.3627962968132323,-1.1182926452647453,14.144614985475593,-1.2233943265236764,-0.07563800515312141,2.9318225021335125,0.7845131026601401
ESM062,-1.0494589089277935,-2.063947286482998,7.363959773628007,-1.522135590365681,-0.37743703718071225,0.850109964899654,-0.09967447201406976
ESM070,-1.4092794517140552,-2.6572992182277853,6.730876486035358,-2.381591226341911,-1.3582838912703825,0.08342553754881987,-0.6629269570826177
ESM078,-0.7623023065650575,-1.9579915843857147,6.647576053457378,-2.3999753041168024,-0.39629947668243665,0.4733274220681061,-0.1444874422484757
ESM086,-1.0115945481094177,-0.35276269761187445,13.77809308213248,-0.22146208779203083,0.07526151086067401,3.3197824518973125,1.1540939518939473
ESM094,-0.6539202145338806,-0.35011380505944173,14.777698273068243,-0.01923723226821203,0.18843614787102056,3.649195845902902,1.4976378156845107
ESM007,-1.556321842859616,-3.062579778749892,3.3988591829161514,-2.409167343004249,-1.3771463307721068,-0.8625085674025241,-1.20941520513107
ESM015,-1.5845689064320754,-2.9725174319672023,3.3655390098849605,-2.252902681917662,-1.339421451768658,-0.7998256389421405,-1.192197272687108
ESM023,-1.141764342963352,-2.0401072535111098,7.8137821095491,-1.9725454958505502,-0.8301355852220985,0.7427484437413354,-0.19950794961100826
ESM031,-2.0254308806893477,-2.7606060277726354,5.714611208584001,-2.3769952068981866,-1.207384375256587,-0.1575936003358519,-1.0915122405125999
ESM039,-1.3801818842569074,-3.3645535297271505,5.04820774796016,-3.305391134530263,-0.7358233877134763,-0.5893900760026825,-0.9847859801297949
ESM047,-2.1995426563071376,-3.658580603047111,12.195384863150856,-2.8365971512705013,-1.697807802301422,1.0005998266329554,-0.5994714148370911
ESM055,-1.563560284381558,-0.5540785315967117,13.32827074621139,-0.8832888876881632,-1.245109254260036,2.6614485181666194,0.5489441168925308
ESM063,-2.4771194906523304,-5.10752482922746,7.330639600596817,-4.840461628733795,-4.206512256030771,-1.7059647783488021,-2.0915421345005663
ESM071,-1.4972411787743993,-0.9222745963847719,12.262025209213242,-1.2463744237422922,0.16957370836929614,2.565737474363868,0.5342481477947344
ESM079,-0.7608560867176992,-0.7686388283437109,12.945088756352678,-0.8005605377011473,0.4147854218917137,2.9476687030498834,1.093406308166092
ESM087,-1.3989213226422335,-3.5897093966838773,10.596016557653638,-3.5351921067164205,-0.7169609482117519,0.6885385265103968,-0.3551913980659183
ESM095,-1.114189179504664,-2.0957339971121827,7.363959773628007,-1.444003259822388,-0.18881264216346796,0.9088524686324922,-0.10266835543608582
ESM008,-1.6928047001063722,-5.398903009994989,1.4662891471070127,-4.670408909316038,-5.489158142148032,-3.5230452285880114,-2.607924964347192
ESM016,-1.2285024739162198,-0.7553943655815505,12.878448410290295,-0.736216265489023,-0.33971215817726336,2.7617814052606144,0.7666394656721973
ESM024,-1.6927634941892233,-2.3102942938591817,4.298503854758338,-1.701380348670884,-1.0942097382462403,-0.20184513150449201,-0.9473043128468577
ESM032,-1.7505490334358342,-2.842721696898031,5.5979906029748285,-2.5286638485410506,-1.0187599802393428,-0.19803873067589894,-0.9742938820558666
ESM040,-1.6839358052592575,-3.179131051056905,3.3655390098849605,-2.5286638485410506,-1.1507970567514136,-0.8732632366161022,-1.27859952093768
ESM048,-2.084295827644533,-0.7818832911058713,11.728902440714169,-1.4164271431600495,-1.6034956047928,1.9817741004138623,-0.05126086361533533
ESM056,-1.452586777291737,-3.2930334308114846,10.162854308248143,-3.0204379290194274,-0.32084971867553896,0.882133307435423,-0.285226734928157
ESM064,-1.1037814811443722,-2.659948110780216,3.3821990964005564,-1.9173932625258716,-0.16995020266174354,-0.34127311989181874,-0.7225273005180954
ESM072,-1.937688550480447,-4.673106450628598,9.729692058842645,-4.187826867725107,-2.2636809873531547,-0.3487305617160539,-1.1432095560982505
ESM080,-1.194756322672279,-1.9632893694905786,7.114058475894066,-1.4991554931470654,-0.3019872791738145,0.8374065835206519,-0.17867486957581358
ESM088,-1.3189213294878221,-3.8307586189551963,5.997832679349134,-3.332967251192602,-0.679236069208303,-0.46128231500174177,-0.890101822244782
ESM096,-1.971279447010383,-0.6097052751977861,12.928428669837084,-1.4118311237163252,-1.5091834072841779,2.3494272159096985,0.18907388444965778
ESM009,-1.3509774796091816,-3.0546331010925973,3.432179355947344,-2.1517902541557534,-1.0376224197410673,-0.7029666047605185,-1.02697204218485
ESM017,-1.9441238706697825,-0.6203008454075137,12.945088756352678,-1.094705782099429,-1.4903209677824534,2.434940290265821,0.24540820979801914
ESM025,-1.9802185847962552,-2.993708572386659,4.398464373851914,-2.004717631956612,-0.5283365531945077,-0.2820745959214663,-1.1311465903588607
ESM033,-1.0566543048115917,-2.169902988580281,7.48058037923718,-2.3126509346860633,-0.6603736297065786,0.5844132065660642,-0.23612054912276376
ESM041,-1.4237214161522196,-3.2771400754968916,5.231468699631716,-2.6527563735215756,-0.5094741136927832,-0.30197546576988366,-0.8628484409610516
ESM049,-1.1509227155374837,-2.710277069276427,6.8808172646757235,-2.8136170540518854,-0.5660614321979565,0.1977154272873637,-0.47660364412506
ESM057,-2.1703783604077636,-2.6705436809899457,13.011729102415064,-2.7722528790583785,-3.8292634659962825,0.9349172690926144,-0.6177305456575746
ESM065,-1.299416690187002,-1.9871294024624682,7.330639600596817,-1.2739505404046307,-0.4717492346893344,0.899452605760096,-0.19998204221345295
ESM073,-0.9229636199302913,-0.2785937061437759,14.127954898959999,-0.023833251711934914,-0.3019872791738145,3.3808851654826184,1.2289607727761636
ESM081,-0.9772832650886499,-2.4268455661661927,3.2988986638225763,-1.7703206403267313,0.03753663185722515,-0.21518272770328065,-0.5962329963959653
ESM089,-1.1084335861164802,-3.444020306300113,10.745957336294003,-3.512212009497805,-0.8301355852220985,0.7398973588184967,-0.18426811364899176
ESM097,-1.4533044645142505,-2.7844460607445236,5.797911641161981,-2.712504626289977,-1.3016965727652092,-0.2501839046594321,-0.8517441845868413
ESM098,-2.8126608904238237,-2.4136011034040323,12.911768583321487,-2.7492727818397626,-2.3014058663566037,1.3618722079302725,-0.7253943412467756
ESM106,-1.2391407419984715,-2.018916113091653,6.980777783769299,-1.5129435514782352,-0.39629947668243665,0.7631546606292434,-0.23799304068461402
ESM114,-0.8560826587022022,-0.41898501142267647,13.66147247652331,-0.1938859711296909,-0.09450044465484583,3.238525262329024,1.1912213018134108
ESM122,-1.138551354177504,-1.18716385162798,14.19459524502238,-0.9522291793440104,0.03753663185722515,3.0231847114769037,0.9423166786496998
ESM130,-1.1982863564176134,-1.9791827248051717,7.447260206205987,-1.2555664626297391,-0.07563800515312141,1.0342182534044888,-0.08203405150656229
ESM138,-1.1440197689426768,-3.483753694586594,10.37943543295089,-3.029629967906874,-0.5094741136927832,0.8391444141911596,-0.15243767737575858
ESM146,-1.29375964276416,-3.1817799436093357,5.281448959178503,-2.8457891901579484,-0.584923871699681,-0.3327610115721155,-0.8132603271681378
ESM154,-1.9281406679080584,-2.299698723649454,13.41157117878937,-1.903605204194703,-0.7924107062186496,2.1039641361816406,0.0879117341367911
ESM162,-1.0424907896070899,-1.8520358822884315,13.728112822585691,-1.7519365625518386,-0.5094741136927832,2.4036665660131593,0.6805878882030347
ESM170,-1.7441878907772974,-3.380446885041742,6.331034409661055,-2.5516439457596665,-1.7921199998100443,-0.34829410523759946,-1.0462409980074485
ESM178,-1.8208831546466429,-2.991059679834226,14.07797463941321,-1.8208768542076856,-0.9621726617341695,2.075966360909282,0.12754160313131968
ESM186,-1.551463337913648,-0.6865231592183157,12.861788323774698,-1.1820301515301679,-1.1507970567514136,2.4606094890687005,0.45457307557752624
ESM099,-1.2952989549151448,-3.647985032837383,11.828862959807745,-2.340227051348402,-1.339421451768658,1.1253073559633258,-0.08499579947590952
ESM107,-1.0991632411160281,-3.515540405215779,7.64718124439314,-2.96528569569475,-0.3019872791738145,0.21609196607719922,-0.4415356375194145
ESM115,-1.3559705809307725,-0.46666507736645274,13.061709361961851,-0.4926272349716955,-0.6037863112014054,2.874657684605574,0.7593435518374008
ESM123,-1.0014274706769843,-0.9567101995663877,13.528191784398539,-0.9522291793440104,0.3016107848813671,2.980215797592377,0.9893941634576963
ESM131,-2.2850170330293667,-4.575097426188611,5.681291035552809,-3.4248876400670647,-0.7546858272152007,-0.768344964479517,-1.5266809987544419
ESM139,-1.173357007268802,-2.885103977736943,4.331824027789531,-2.018505690287782,-1.0187599802393428,-0.3976364051186342,-0.7854967061937181
